timestamp,open,high,low,close,volume
2025-10-09 15:35:00,120906.54,120946.67,120837.12,120934.52,17.8626
2025-10-09 15:36:00,120934.51,120970.0,120866.04,120927.8,27.19239
2025-10-09 15:37:00,120927.79,121002.0,120875.2,121002.0,20.02079
2025-10-09 15:38:00,121002.0,121060.66,120909.59,120909.59,31.4036
2025-10-09 15:39:00,120909.6,120934.09,120864.55,120878.85,24.86462
2025-10-09 15:40:00,120878.85,120950.86,120804.32,120902.82,32.51843
2025-10-09 15:41:00,120902.81,120921.56,120855.91,120863.4,17.99745
2025-10-09 15:42:00,120863.41,120889.75,120847.77,120873.23,9.90713
2025-10-09 15:43:00,120873.22,120873.23,120800.0,120800.0,8.02081
2025-10-09 15:44:00,120800.0,120808.0,120772.14,120790.0,32.08852
2025-10-09 15:45:00,120790.0,120823.59,120673.99,120817.46,134.77909
2025-10-09 15:46:00,120817.47,120950.18,120777.83,120946.56,23.50761
2025-10-09 15:47:00,120946.57,120980.0,120909.8,120933.86,20.94583
2025-10-09 15:48:00,120933.85,121048.49,120928.17,121001.23,15.04587
2025-10-09 15:49:00,121001.24,121078.61,120977.8,121069.13,16.41748
2025-10-09 15:50:00,121069.13,121096.65,121054.56,121094.1,7.24731
2025-10-09 15:51:00,121094.1,121094.29,120979.37,121046.23,23.21221
2025-10-09 15:52:00,121046.23,121084.67,121013.23,121013.24,9.25005
2025-10-09 15:53:00,121013.23,121110.24,120997.37,121110.24,10.23726
2025-10-09 15:54:00,121110.24,121219.27,121069.41,121218.12,21.42194
2025-10-09 15:55:00,121218.12,121280.0,121205.4,121205.41,19.23995
2025-10-09 15:56:00,121205.4,121205.41,121120.61,121133.05,21.80592
2025-10-09 15:57:00,121133.05,121133.05,121035.07,121123.99,35.64541
2025-10-09 15:58:00,121124.0,121205.05,121123.99,121165.42,13.74727
2025-10-09 15:59:00,121165.42,121178.68,121147.14,121147.14,7.06441
2025-10-09 16:00:00,121147.15,121232.0,121140.54,121225.0,22.24802
2025-10-09 16:01:00,121225.01,121332.0,121214.08,121325.49,18.77869
2025-10-09 16:02:00,121325.48,121325.49,121213.68,121300.0,19.34724
2025-10-09 16:03:00,121300.01,121351.99,121300.01,121326.86,10.14727
2025-10-09 16:04:00,121326.86,121394.41,121326.85,121394.41,10.19506
2025-10-09 16:05:00,121394.41,121401.88,121326.48,121326.48,10.15229
2025-10-09 16:06:00,121326.49,121326.97,121271.82,121293.85,21.78671
2025-10-09 16:07:00,121293.84,121293.84,121180.84,121191.87,11.65222
2025-10-09 16:08:00,121191.88,121250.0,121191.87,121239.42,11.826
2025-10-09 16:09:00,121239.43,121260.53,121216.39,121221.95,8.71877
2025-10-09 16:10:00,121221.95,121345.66,121221.95,121291.06,27.96235
2025-10-09 16:11:00,121291.05,121352.31,121291.05,121339.58,13.24728
2025-10-09 16:12:00,121339.59,121339.59,121291.04,121310.0,5.85757
2025-10-09 16:13:00,121310.0,121319.14,121291.05,121314.1,5.83103
2025-10-09 16:14:00,121314.1,121314.11,121246.07,121246.07,5.50819
2025-10-09 16:15:00,121246.07,121273.24,121191.71,121273.24,10.4284
2025-10-09 16:16:00,121273.23,121325.87,121247.93,121325.86,6.1433
2025-10-09 16:17:00,121325.87,121434.42,121325.86,121386.61,21.47071
2025-10-09 16:18:00,121386.6,121481.9,121386.6,121439.3,15.84522
2025-10-09 16:19:00,121439.31,121475.12,121354.56,121354.57,26.91053
2025-10-09 16:20:00,121354.57,121354.57,121200.0,121244.39,25.86986
2025-10-09 16:21:00,121244.39,121244.39,121131.17,121219.52,15.85766
2025-10-09 16:22:00,121219.51,121219.53,121113.08,121135.38,11.49764
2025-10-09 16:23:00,121135.38,121201.05,121056.68,121098.12,33.62308
2025-10-09 16:24:00,121098.12,121112.05,121073.02,121089.45,12.763
2025-10-09 16:25:00,121089.46,121186.46,121062.0,121106.22,58.27021
2025-10-09 16:26:00,121107.17,121224.18,121099.89,121191.34,13.6901
2025-10-09 16:27:00,121191.34,121338.15,121191.33,121332.31,31.72798
2025-10-09 16:28:00,121332.3,121382.96,121179.98,121198.67,35.00853
2025-10-09 16:29:00,121198.67,121250.0,121198.66,121250.0,15.01944
2025-10-09 16:30:00,121250.0,121266.96,121205.7,121205.71,14.25085
2025-10-09 16:31:00,121205.7,121241.39,121180.23,121200.91,8.73391
2025-10-09 16:32:00,121200.91,121200.91,121130.4,121199.99,31.77857
2025-10-09 16:33:00,121200.0,121224.08,121165.95,121202.54,31.57256
2025-10-09 16:34:00,121202.55,121224.39,121130.81,121186.0,37.28689
