timestamp,open,high,low,close,volume
2025-10-08 06:25:00,121411.76,121500.0,121387.14,121411.42,26.61299
2025-10-08 06:30:00,121411.43,121494.0,121391.57,121409.28,30.83557
2025-10-08 06:35:00,121409.28,121543.55,121397.78,121543.55,39.47308
2025-10-08 06:40:00,121543.55,121575.85,121500.0,121575.81,57.09004
2025-10-08 06:45:00,121575.8,121684.19,121575.8,121648.86,50.21423
2025-10-08 06:50:00,121648.86,121689.54,121600.01,121689.53,51.13294
2025-10-08 06:55:00,121689.54,121841.54,121689.53,121784.29,71.35926
2025-10-08 07:00:00,121784.3,121841.49,121667.75,121841.49,54.90151
2025-10-08 07:05:00,121841.48,121872.37,121624.8,121650.18,118.4785
2025-10-08 07:10:00,121650.19,121724.29,121624.8,121666.22,32.87135
2025-10-08 07:15:00,121666.22,121672.98,121595.75,121635.94,27.81682
2025-10-08 07:20:00,121635.94,121698.23,121562.47,121608.09,71.70956
2025-10-08 07:25:00,121608.1,121608.1,121493.58,121553.73,82.6156
2025-10-08 07:30:00,121553.74,121571.39,121444.17,121509.32,62.55154
2025-10-08 07:35:00,121509.32,121537.99,121407.85,121407.86,32.20251
2025-10-08 07:40:00,121407.86,121506.24,121311.91,121481.31,71.41918
2025-10-08 07:45:00,121481.3,121481.31,121331.62,121398.4,50.82473
2025-10-08 07:50:00,121398.41,121550.0,121340.0,121509.94,46.22807
2025-10-08 07:55:00,121509.94,121597.06,121428.1,121597.06,45.72838
2025-10-08 08:00:00,121597.05,121812.78,121597.05,121802.71,56.41514
2025-10-08 08:05:00,121802.71,121802.71,121597.23,121655.0,46.90681
2025-10-08 08:10:00,121655.0,121665.43,121538.48,121563.03,140.83629
2025-10-08 08:15:00,121563.03,121800.0,121524.01,121800.0,149.15025
2025-10-08 08:20:00,121800.0,121959.04,121800.0,121955.74,79.43902
2025-10-08 08:25:00,121955.81,122000.0,121790.02,121916.41,108.72354
2025-10-08 08:30:00,121916.42,122381.0,121916.42,122381.0,279.02566
2025-10-08 08:35:00,122381.0,122514.0,122347.2,122505.99,179.45356
2025-10-08 08:40:00,122505.99,122821.25,122505.99,122821.24,214.76516
2025-10-08 08:45:00,122821.24,122850.0,122584.21,122596.72,77.19698
2025-10-08 08:50:00,122596.73,122702.16,122413.75,122454.19,88.82977
2025-10-08 08:55:00,122454.18,122483.85,122342.37,122381.85,41.61086
2025-10-08 09:00:00,122381.84,122644.0,122381.84,122475.46,71.32954
2025-10-08 09:05:00,122475.46,122639.96,122475.45,122560.75,62.04914
2025-10-08 09:10:00,122560.75,122575.28,122495.59,122561.77,26.33742
2025-10-08 09:15:00,122561.78,122561.78,122451.01,122496.08,33.63297
2025-10-08 09:20:00,122496.08,122616.52,122496.08,122585.27,26.93546
2025-10-08 09:25:00,122585.26,122620.55,122501.23,122531.86,41.85467
2025-10-08 09:30:00,122531.86,122584.0,122390.0,122446.36,70.3033
2025-10-08 09:35:00,122446.35,122560.0,122403.77,122555.01,45.81987
2025-10-08 09:40:00,122555.0,122560.0,122405.11,122463.72,38.40305
2025-10-08 09:45:00,122463.71,122475.55,122402.47,122419.12,19.04654
2025-10-08 09:50:00,122419.13,122475.56,122381.99,122465.72,19.53931
2025-10-08 09:55:00,122465.73,122516.99,122448.62,122516.98,18.90555
2025-10-08 10:00:00,122516.99,122727.99,122498.05,122727.99,36.47546
2025-10-08 10:05:00,122727.99,122808.24,122634.2,122735.01,37.51957
2025-10-08 10:10:00,122735.01,122739.0,122520.7,122560.51,29.13064
2025-10-08 10:15:00,122560.5,122649.98,122517.5,122649.98,12.82296
2025-10-08 10:20:00,122649.98,122705.18,122600.36,122628.38,57.19557
2025-10-08 10:25:00,122628.38,122705.42,122608.0,122608.0,31.76121
2025-10-08 10:30:00,122608.0,122758.21,122577.9,122740.74,47.26138
2025-10-08 10:35:00,122740.74,123000.0,122722.78,122900.51,132.56582
2025-10-08 10:40:00,122900.51,123100.0,122900.5,122974.02,120.36773
2025-10-08 10:45:00,122974.02,123012.33,122919.99,122944.71,102.87641
2025-10-08 10:50:00,122944.71,122946.37,122881.24,122901.64,23.36289
2025-10-08 10:55:00,122901.65,122959.99,122901.64,122934.6,22.95884
2025-10-08 11:00:00,122934.61,123009.51,122906.3,122906.3,77.04853
2025-10-08 11:05:00,122906.31,123047.09,122820.46,123046.65,26.30094
2025-10-08 11:10:00,123046.66,123200.0,123046.65,123123.3,54.61993
2025-10-08 11:15:00,123123.31,123123.31,122963.1,122967.56,51.93594
2025-10-08 11:20:00,122967.56,123049.0,122836.76,122871.92,67.89996
2025-10-08 11:25:00,122871.92,123150.01,122871.92,123020.69,236.13532
2025-10-08 11:30:00,123020.69,123100.01,122953.24,122964.14,160.29679
2025-10-08 11:35:00,122964.13,123001.16,122902.83,122936.9,46.41407
2025-10-08 11:40:00,122936.9,122936.9,122809.42,122811.21,23.11443
2025-10-08 11:45:00,122811.21,122849.52,122743.36,122842.22,30.35668
2025-10-08 11:50:00,122842.22,122896.0,122842.22,122886.01,17.30914
2025-10-08 11:55:00,122886.0,122915.07,122835.01,122884.14,26.50037
2025-10-08 12:00:00,122884.14,122976.85,122778.85,122806.6,47.26073
2025-10-08 12:05:00,122806.6,122841.1,122720.0,122751.68,42.24781
2025-10-08 12:10:00,122751.68,123090.75,122751.67,122990.92,91.67175
2025-10-08 12:15:00,122990.91,123033.07,122913.13,122915.19,27.40009
2025-10-08 12:20:00,122915.18,122915.19,122700.0,122700.01,45.05286
2025-10-08 12:25:00,122700.0,122793.03,122650.0,122756.76,44.78088
2025-10-08 12:30:00,122756.76,122756.77,122608.75,122684.77,30.31698
2025-10-08 12:35:00,122684.77,122715.33,122610.0,122633.0,34.84117
2025-10-08 12:40:00,122632.99,122723.99,122610.0,122670.21,25.40854
2025-10-08 12:45:00,122670.22,122730.36,122618.89,122683.94,29.19781
2025-10-08 12:50:00,122683.95,122700.0,122569.34,122569.35,19.98657
2025-10-08 12:55:00,122569.34,122631.52,122542.27,122631.52,26.09571
2025-10-08 13:00:00,122631.52,122774.96,122588.73,122665.85,30.45477
2025-10-08 13:05:00,122665.85,122719.85,122396.8,122515.36,62.72134
2025-10-08 13:10:00,122515.36,122688.04,122478.93,122648.5,34.98986
2025-10-08 13:15:00,122648.49,122702.75,122636.4,122673.0,25.52883
2025-10-08 13:20:00,122673.01,122718.7,122538.49,122568.05,29.67124
2025-10-08 13:25:00,122568.04,122596.01,122497.16,122497.16,13.91334
2025-10-08 13:30:00,122497.17,122694.8,122401.01,122544.11,101.38464
2025-10-08 13:35:00,122544.1,122604.66,122280.16,122391.74,73.03093
2025-10-08 13:40:00,122391.75,122391.75,121700.0,121898.24,253.96486
2025-10-08 13:45:00,121898.25,122222.0,121649.68,122168.66,130.0314
2025-10-08 13:50:00,122168.65,122291.82,122052.62,122249.51,57.28137
2025-10-08 13:55:00,122249.52,122660.22,122195.14,122599.04,73.92595
