timestamp,open,high,low,close,volume
2025-10-08 06:25:00,4444.34,4448.16,4439.26,4443.35,1069.8016
2025-10-08 06:30:00,4443.35,4448.62,4440.61,4441.01,1992.8978
2025-10-08 06:35:00,4441.02,4453.9,4438.66,4453.65,1105.2166
2025-10-08 06:40:00,4453.66,4453.67,4447.74,4449.64,384.8175
2025-10-08 06:45:00,4449.65,4456.56,4449.65,4452.93,1176.4537
2025-10-08 06:50:00,4452.93,4453.95,4447.11,4452.24,433.1212
2025-10-08 06:55:00,4452.25,4458.42,4452.25,4455.6,611.3559
2025-10-08 07:00:00,4455.6,4460.78,4448.6,4460.77,542.6604
2025-10-08 07:05:00,4460.78,4463.08,4450.0,4451.31,1974.2993
2025-10-08 07:10:00,4451.34,4453.13,4448.6,4451.15,274.138
2025-10-08 07:15:00,4451.15,4452.67,4447.27,4450.68,874.1785
2025-10-08 07:20:00,4450.69,4455.69,4446.05,4451.9,1259.0651
2025-10-08 07:25:00,4451.89,4454.56,4448.15,4451.63,1204.2224
2025-10-08 07:30:00,4451.63,4454.46,4447.35,4453.12,1224.0064
2025-10-08 07:35:00,4453.11,4454.44,4446.42,4448.1,1326.5212
2025-10-08 07:40:00,4448.1,4453.47,4442.74,4450.7,1716.0076
2025-10-08 07:45:00,4450.71,4452.26,4443.93,4451.12,1423.1558
2025-10-08 07:50:00,4451.12,4460.3,4448.83,4458.01,1797.4138
2025-10-08 07:55:00,4458.02,4464.7,4456.2,4463.48,2371.1679
2025-10-08 08:00:00,4463.48,4471.64,4461.9,4467.4,1605.3483
2025-10-08 08:05:00,4467.4,4467.62,4460.11,4464.35,924.7173
2025-10-08 08:10:00,4464.35,4465.1,4458.92,4460.53,1009.264
2025-10-08 08:15:00,4460.54,4469.76,4458.22,4469.75,913.6531
2025-10-08 08:20:00,4469.76,4476.95,4468.47,4470.8,2278.8494
2025-10-08 08:25:00,4470.8,4474.06,4469.15,4472.37,1281.7228
2025-10-08 08:30:00,4472.37,4482.66,4470.33,4481.9,2852.5657
2025-10-08 08:35:00,4481.9,4490.73,4481.49,4484.36,1863.9744
2025-10-08 08:40:00,4484.36,4496.71,4484.36,4494.69,6547.856
2025-10-08 08:45:00,4494.69,4496.83,4481.14,4483.62,2923.4542
2025-10-08 08:50:00,4483.62,4487.83,4476.03,4479.47,2061.0603
2025-10-08 08:55:00,4479.47,4479.47,4469.94,4475.51,2097.1702
2025-10-08 09:00:00,4475.5,4483.12,4474.86,4480.06,1250.1981
2025-10-08 09:05:00,4480.06,4484.0,4478.6,4481.3,742.3722
2025-10-08 09:10:00,4481.29,4481.56,4476.69,4479.74,539.9443
2025-10-08 09:15:00,4479.73,4479.73,4474.46,4477.01,524.8714
2025-10-08 09:20:00,4477.01,4479.21,4474.6,4477.23,360.5495
2025-10-08 09:25:00,4477.22,4477.22,4471.28,4476.97,874.6652
2025-10-08 09:30:00,4476.97,4480.0,4473.92,4476.82,644.4241
2025-10-08 09:35:00,4476.82,4484.62,4475.44,4484.24,938.0056
2025-10-08 09:40:00,4484.24,4484.61,4478.63,4481.01,367.6654
2025-10-08 09:45:00,4481.01,4483.36,4478.54,4478.64,524.9334
2025-10-08 09:50:00,4478.55,4480.0,4475.49,4478.62,476.9498
2025-10-08 09:55:00,4478.62,4484.4,4477.53,4484.39,367.0725
2025-10-08 10:00:00,4484.39,4489.5,4482.54,4489.5,855.8784
2025-10-08 10:05:00,4489.5,4493.99,4487.63,4493.99,741.7355
2025-10-08 10:10:00,4493.99,4494.15,4480.38,4481.48,1618.0798
2025-10-08 10:15:00,4481.47,4490.0,4479.61,4490.0,412.0424
2025-10-08 10:20:00,4489.99,4493.25,4486.73,4488.68,520.2414
