timestamp,open,high,low,close,volume
2025-10-09 15:45:00,4294.67,4302.45,4294.16,4302.44,732.6307
2025-10-09 15:46:00,4302.45,4306.36,4299.8,4305.8,826.4875
2025-10-09 15:47:00,4305.8,4307.96,4303.13,4304.62,626.4898
2025-10-09 15:48:00,4304.61,4313.15,4304.09,4311.18,524.7331
2025-10-09 15:49:00,4311.18,4314.01,4309.86,4313.28,258.246
2025-10-09 15:50:00,4313.29,4315.78,4312.48,4314.19,233.6364
2025-10-09 15:51:00,4314.18,4314.99,4310.61,4314.99,211.3823
2025-10-09 15:52:00,4315.0,4318.49,4314.55,4314.87,338.3926
2025-10-09 15:53:00,4314.86,4318.88,4314.56,4318.73,374.819
2025-10-09 15:54:00,4318.74,4322.29,4316.95,4322.28,460.2751
2025-10-09 15:55:00,4322.28,4325.0,4321.39,4321.49,266.7076
2025-10-09 15:56:00,4321.49,4321.67,4314.63,4314.63,251.2836
2025-10-09 15:57:00,4314.64,4315.9,4312.98,4315.16,314.1631
2025-10-09 15:58:00,4315.16,4318.84,4315.0,4315.01,153.6658
2025-10-09 15:59:00,4315.0,4316.58,4314.79,4314.79,69.1503
2025-10-09 16:00:00,4314.78,4318.01,4312.99,4317.76,413.4003
2025-10-09 16:01:00,4317.76,4322.91,4316.44,4321.75,424.6911
2025-10-09 16:02:00,4321.74,4321.75,4315.16,4318.11,255.3365
2025-10-09 16:03:00,4318.1,4321.01,4317.68,4320.81,125.518
2025-10-09 16:04:00,4320.81,4324.99,4320.43,4324.99,205.3526
2025-10-09 16:05:00,4325.0,4325.43,4320.53,4320.56,260.8292
2025-10-09 16:06:00,4320.56,4320.56,4316.8,4317.67,140.4437
2025-10-09 16:07:00,4317.67,4317.67,4312.14,4312.99,555.4197
2025-10-09 16:08:00,4313.07,4317.39,4313.07,4315.81,123.8199
2025-10-09 16:09:00,4315.8,4317.3,4315.0,4316.35,111.267
2025-10-09 16:10:00,4316.36,4321.52,4316.36,4320.69,402.7467
2025-10-09 16:11:00,4320.7,4322.88,4320.7,4322.39,154.0677
2025-10-09 16:12:00,4322.38,4322.88,4320.34,4321.9,128.2446
2025-10-09 16:13:00,4321.91,4323.6,4320.49,4322.99,67.3289
2025-10-09 16:14:00,4322.99,4322.99,4317.91,4317.92,71.2855
2025-10-09 16:15:00,4317.91,4320.91,4316.61,4320.9,155.442
2025-10-09 16:16:00,4320.9,4322.59,4319.43,4322.28,125.1063
2025-10-09 16:17:00,4322.29,4327.9,4321.37,4321.37,442.5444
2025-10-09 16:18:00,4321.37,4324.98,4321.37,4321.72,508.1497
2025-10-09 16:19:00,4321.73,4322.93,4316.21,4316.21,361.1901
2025-10-09 16:20:00,4316.22,4316.22,4301.52,4302.35,1402.5086
2025-10-09 16:21:00,4302.35,4302.77,4297.78,4302.0,540.3396
2025-10-09 16:22:00,4301.99,4302.0,4294.25,4296.78,349.6349
2025-10-09 16:23:00,4296.79,4300.32,4295.88,4296.86,435.7245
2025-10-09 16:24:00,4296.86,4296.96,4292.88,4294.01,415.4243
2025-10-09 16:25:00,4294.0,4300.7,4293.08,4294.86,830.9731
2025-10-09 16:26:00,4294.86,4298.9,4292.87,4297.83,443.2389
2025-10-09 16:27:00,4297.83,4308.46,4297.82,4308.46,968.8447
2025-10-09 16:28:00,4308.46,4313.81,4304.71,4305.09,697.0088
2025-10-09 16:29:00,4305.09,4308.15,4305.08,4308.14,322.221
2025-10-09 16:30:00,4308.15,4309.03,4305.4,4305.41,225.8079
2025-10-09 16:31:00,4305.41,4306.68,4301.4,4301.45,373.926
2025-10-09 16:32:00,4301.45,4301.45,4294.12,4300.0,496.24
2025-10-09 16:33:00,4300.0,4300.15,4294.82,4295.52,409.4287
2025-10-09 16:34:00,4295.53,4298.66,4294.21,4295.74,906.0346
2025-10-09 16:35:00,4295.74,4299.8,4295.63,4296.39,144.4365
2025-10-09 16:36:00,4296.39,4304.26,4296.38,4304.25,156.1652
2025-10-09 16:37:00,4304.26,4307.04,4300.78,4300.79,355.0037
2025-10-09 16:38:00,4300.79,4301.65,4298.51,4299.96,257.5906
2025-10-09 16:39:00,4299.96,4301.65,4299.38,4299.38,132.3164
2025-10-09 16:40:00,4299.39,4300.18,4295.64,4296.07,203.9249
2025-10-09 16:41:00,4296.07,4296.07,4286.87,4287.79,2147.4161
2025-10-09 16:42:00,4287.78,4299.97,4286.56,4299.96,1382.8749
2025-10-09 16:43:00,4299.97,4308.56,4299.11,4307.34,661.1605
2025-10-09 16:44:00,4307.35,4308.17,4303.45,4303.61,335.1567
2025-10-09 16:45:00,4303.62,4306.08,4299.1,4299.1,342.175
2025-10-09 16:46:00,4299.1,4301.23,4294.68,4299.54,257.5583
2025-10-09 16:47:00,4299.55,4302.08,4297.24,4298.6,143.9344
2025-10-09 16:48:00,4298.61,4298.61,4293.85,4298.07,275.9475
2025-10-09 16:49:00,4298.08,4299.09,4296.4,4298.94,177.3059
2025-10-09 16:50:00,4298.94,4300.72,4297.91,4300.13,172.0517
2025-10-09 16:51:00,4300.12,4301.86,4295.95,4301.72,260.5128
2025-10-09 16:52:00,4301.73,4301.73,4296.7,4297.61,294.7223
2025-10-09 16:53:00,4297.6,4299.32,4293.06,4299.32,623.5276
2025-10-09 16:54:00,4299.31,4301.41,4292.0,4292.0,382.5028
2025-10-09 16:55:00,4292.0,4292.23,4286.48,4292.22,572.203
2025-10-09 16:56:00,4292.22,4293.09,4289.86,4290.72,245.292
2025-10-09 16:57:00,4290.71,4293.46,4285.22,4286.41,614.3388
2025-10-09 16:58:00,4286.41,4286.42,4274.1,4278.28,4900.239
2025-10-09 16:59:00,4278.28,4278.28,4265.06,4277.34,3141.0174
2025-10-09 17:00:00,4277.34,4288.56,4269.11,4288.25,1610.4906
2025-10-09 17:01:00,4288.25,4291.52,4280.27,4285.0,1049.5768
2025-10-09 17:02:00,4285.0,4287.0,4281.8,4286.5,545.9931
2025-10-09 17:03:00,4286.5,4289.22,4281.66,4288.43,411.7797
2025-10-09 17:04:00,4288.43,4291.76,4286.5,4291.17,429.2337
2025-10-09 17:05:00,4291.18,4292.75,4281.5,4285.98,888.1401
2025-10-09 17:06:00,4285.98,4290.0,4284.29,4288.12,367.0837
2025-10-09 17:07:00,4288.12,4292.66,4286.86,4292.21,395.1231
2025-10-09 17:08:00,4292.21,4297.05,4292.0,4296.74,349.7229
2025-10-09 17:09:00,4296.73,4303.6,4296.73,4300.62,569.0455
2025-10-09 17:10:00,4300.62,4305.9,4300.61,4304.5,475.2608
2025-10-09 17:11:00,4304.5,4304.87,4300.78,4304.49,422.9808
2025-10-09 17:12:00,4304.48,4308.3,4301.72,4307.51,279.6946
2025-10-09 17:13:00,4307.51,4309.87,4305.0,4306.06,309.6244
2025-10-09 17:14:00,4306.06,4306.88,4303.56,4304.86,154.5384
2025-10-09 17:15:00,4304.87,4308.3,4302.68,4305.15,181.2722
