timestamp,open,high,low,close,volume
2025-10-03 19:23:00+00:00,122647.41,122647.41,122582.16,122582.17,4.17634
2025-10-03 19:24:00+00:00,122582.16,122582.17,122543.78,122581.0,9.55938
2025-10-03 19:25:00+00:00,122581.01,122640.0,122581.0,122639.99,3.23778
2025-10-03 19:26:00+00:00,122639.99,122694.03,122639.99,122683.7,5.506
2025-10-03 19:27:00+00:00,122683.71,122706.9,122683.7,122706.89,5.04856
2025-10-03 19:28:00+00:00,122706.89,122783.73,122706.89,122772.81,35.52875
2025-10-03 19:29:00+00:00,122772.81,122819.12,122772.81,122787.66,21.93207
2025-10-03 19:30:00+00:00,122787.66,122871.96,122787.66,122852.37,14.9909
2025-10-03 19:31:00+00:00,122852.37,122918.53,122852.37,122918.53,16.31886
2025-10-03 19:32:00+00:00,122918.52,122961.63,122818.0,122845.46,29.80122
2025-10-03 19:33:00+00:00,122845.45,122883.19,122845.45,122879.9,6.62125
2025-10-03 19:34:00+00:00,122879.9,122909.32,122876.04,122876.06,7.39881
2025-10-03 19:35:00+00:00,122876.05,122893.4,122852.67,122861.99,9.02734
2025-10-03 19:36:00+00:00,122861.99,122923.3,122861.99,122923.3,7.12487
2025-10-03 19:37:00+00:00,122923.3,122923.3,122871.43,122871.44,10.54169
2025-10-03 19:38:00+00:00,122871.43,122871.44,122680.3,122757.31,42.12192
2025-10-03 19:39:00+00:00,122757.31,122757.31,122671.19,122671.19,12.50326
2025-10-03 19:40:00+00:00,122671.2,122708.42,122671.19,122708.42,8.99329
2025-10-03 19:41:00+00:00,122708.41,122831.0,122708.41,122830.99,19.8919
2025-10-03 19:42:00+00:00,122831.0,122831.0,122736.0,122784.93,9.63483
2025-10-03 19:43:00+00:00,122784.94,122784.94,122748.23,122764.29,5.90321
2025-10-03 19:44:00+00:00,122764.29,122764.3,122739.0,122762.99,5.83503
2025-10-03 19:45:00+00:00,122763.0,122786.0,122700.29,122700.29,12.76264
2025-10-03 19:46:00+00:00,122700.28,122702.66,122572.78,122599.1,21.19045
2025-10-03 19:47:00+00:00,122599.11,122664.99,122580.85,122646.8,6.71942
2025-10-03 19:48:00+00:00,122646.97,122682.99,122646.97,122672.36,2.92594
2025-10-03 19:49:00+00:00,122672.37,122672.37,122653.26,122671.79,5.02516
2025-10-03 19:50:00+00:00,122672.34,122672.34,122595.6,122656.0,9.21573
2025-10-03 19:51:00+00:00,122656.0,122680.69,122642.57,122680.68,5.20442
2025-10-03 19:52:00+00:00,122680.68,122713.98,122658.0,122678.54,9.97601
2025-10-03 19:53:00+00:00,122678.55,122741.51,122678.55,122690.23,8.47406
2025-10-03 19:54:00+00:00,122690.24,122717.0,122688.34,122688.34,6.07641
2025-10-03 19:55:00+00:00,122688.33,122693.21,122673.05,122677.31,3.2243
2025-10-03 19:56:00+00:00,122677.3,122691.02,122646.81,122646.81,4.73017
2025-10-03 19:57:00+00:00,122646.82,122672.0,122590.23,122590.23,10.25789
2025-10-03 19:58:00+00:00,122590.24,122685.65,122590.24,122642.57,11.14348
2025-10-03 19:59:00+00:00,122642.58,122680.0,122590.0,122660.99,8.35728
2025-10-03 20:00:00+00:00,122661.0,122695.6,122548.53,122580.86,15.0697
